 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
DoS Hulk,0.0012207217517357,0.8203660164664486,3.6403680412089664e-05,2.0553435506744956e-05,2.6511627906976747e-05,1.769005477020985e-05,0.0137792103142626,0.0,0.0063963833981052,0.015998659826509,0.2224270353302611,0.0,0.3331609344022067,0.2141432797348789,0.1119211497670909,0.333333358728503,0.0585976722269188,0.310140552789335,0.8191666862569424,1.333333177777796e-07,0.8191666666666667,0.1025,0.411333275291529,0.8191666666666667,1.1666665500000119e-07,0.0012390833333333,0.0002478166666666,0.0007152527232796,0.0011451416666666,1.25e-07,0.0,0.0,0.0,0.0,0.9998558329650072,0.9945921179552312,3.047420366666667e-08,3.04742035e-08,0.0,0.1750201450443191,0.2235632491534059,0.2939477589208257,0.0863563123214285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2044006849490069,0.0063963833981052,0.3331609344022067,0.9998558329650072,0.0,0.0,0.0,0.0,0.0,0.0,3.6403680412089664e-05,2.6572728703783847e-05,2.0553435506744956e-05,1.769005477020985e-05,0.0041961669921875,0.00360107421875,4.682590596421564e-06,0.9999998025595728,1.809090909090909e-05,0.0,1.809090909090909e-05,1.809090909090909e-05,0.8191666666666667,0.0,0.8191666666666667,0.8191666666666667
DoS Hulk,0.0012207217517357,8.283332574027848e-06,4.550460051511208e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119210977701543,0.333673122664,8.28333243597232e-06,0.0,8.28333243597232e-06,8.291665699305668e-06,8.175e-06,8.175e-06,0.0,8.175e-06,8.274999172500083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.9945919326979602,0.0006795786613333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,0.0,0.0,0.0,0.0041961669921875,0.0,0.0,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,1.3333332111111224e-07,4.550460051511208e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119210977701543,0.44444444445,1.333333188888905e-07,0.0,1.333333188888905e-07,1.4166665013889082e-07,2.5e-08,2.5e-08,0.0,2.5e-08,1.2499998750000125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.9945919326979602,0.2222222222333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,0.0,0.0,0.0,0.00384521484375,0.0,0.0,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS slowloris,0.0012207217517357,0.8333403819437984,4.550460051511208e-06,6.851145168914984e-06,1.24031007751938e-06,0.0,0.0003223207091055,0.0034408602150537,0.00134660703118,0.0,0.0,0.0,0.0,0.0,0.1119210978387644,0.3333333399999438,0.2775000782708248,0.6804224295035981,0.8333333513888871,5.16666606388896e-07,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333499999983,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0,0.0,0.9998558257638132,0.9945919919802868,6.666610666666666e-09,9.999915999999998e-09,0.0,0.0003223207091055,0.0014383561644451,0.0009260825787396,8.571428571428571e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0064102564102564,0.0015410958905429,0.00134660703118,0.0,0.9998558257638132,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,1.243168594329069e-06,6.851145168914984e-06,0.0,0.003509521484375,0.00360107421875,4.682590596421564e-06,0.9999998025595728,4.545454545454545e-07,0.0,4.545454545454545e-07,4.545454545454545e-07,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
PortScan,0.6334172579537651,7.249999335416728e-07,0.0,3.425572584457492e-06,1.5503875968992249e-07,9.153974007870556e-09,8.058017727639001e-05,0.0008602150537634,0.000336651757795,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119674563070754,0.3378378378383334,7.249999214583419e-07,0.0,7.249999214583419e-07,7.333332477777877e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999855824522228,0.9945919512236872,0.0045045045033333,0.006756756755,0.0013812154696132,0.0002417405318291,0.0009988584474314,0.0004880883750922,2.3809523808035717e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0012842465754524,0.000336651757795,0.0010343935867597,0.999855824522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113364e-07,3.425572584457492e-06,9.153974007870556e-09,0.0156402587890625,1.52587890625e-05,0.0,0.9999997876584084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,1.499999862500013e-07,1.3651380154533624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119210977701543,0.4666666666666667,1.222222089842607e-07,6.808354812955561e-09,1.249999864583348e-07,1.2499998541666836e-07,4.1666666666666676e-08,1.3888888891666669e-08,6.824234975236072e-09,1.6666666666666667e-08,1.0833332250000109e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558277503496,0.9945919326979602,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558277503496,0.0,0.0,0.0,0.0,0.0,0.0,1.3651380154533624e-05,0.0,0.0,0.0,0.0041961669921875,0.0,0.0,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,1.4166665368055678e-07,4.550460051511208e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119210977701543,0.4166666666666667,1.416666513194461e-07,0.0,1.416666513194461e-07,1.4999998250000205e-07,3.3333333333333334e-08,3.3333333333333334e-08,0.0,3.3333333333333334e-08,1.3333332000000134e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.9945919326979602,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,0.0,0.0,0.0,0.00384521484375,0.0,0.0,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.0093995574883649,4.666666238888929e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119809326259434,0.3410852713183334,4.666666161111167e-07,0.0,4.666666161111167e-07,4.749999445833398e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.0077519379833333,0.011627906975,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.0311436636911573,7.583332638194509e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119540836521955,0.3376068376066667,7.583332511805645e-07,0.0,7.583332511805645e-07,7.666665772222326e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.0042735042733333,0.00641025641,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.8374571565664274,3.6403680412089664e-05,2.3979008091202447e-05,7.883720930232558e-05,1.769005477020985e-05,0.0135777598710717,0.0,0.0190208243154181,0.0235785386026033,0.2965693804403482,0.0,0.2855665151280062,0.2376716178894453,0.1119211515861758,0.3333333598686885,0.0558305772850208,0.3042443445614008,0.8325000181458315,1.2499998541666836e-07,0.8333333333333334,0.1041666666666666,0.4172432361434188,0.8325,1.0833332250000109e-07,0.0046214166666666,0.0007702361110833,0.0020202977203949,0.0035332583333333,3.833333333333334e-07,0.0,0.0,0.0,0.0,0.9998558325925316,0.9945921475963944,2.9852274666666674e-08,3.48276535e-08,0.0,0.2333601933924254,0.2223106365805783,0.3032969218997635,0.0919368854910714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2024614726200737,0.0190208243154181,0.2855665151280062,0.9998558325925316,0.0,0.0,0.0,0.0,0.0,0.0,3.6403680412089664e-05,7.901890377704144e-05,2.3979008091202447e-05,1.769005477020985e-05,0.00384521484375,0.00360107421875,1.8730362385686256e-05,0.9999997802078264,8.963636363636364e-06,0.0,8.963636363636364e-06,8.963636363636364e-06,0.8325,0.0,0.8325,0.8325
DoS Hulk,0.0012207217517357,1.666666513888903e-06,4.550460051511208e-06,3.425572584457492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119210977701543,0.336007130125,8.874999038541772e-07,1.4175445992082456e-07,9.583332295139003e-07,8.249999037500113e-07,1.5583333333333334e-06,1.5583333333333334e-06,0.0,1.5583333333333334e-06,1.6583331675000165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.9945919623391236,0.00356506239,0.0026737967914999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558257638132,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,0.0,3.425572584457492e-06,0.0,0.0041961669921875,0.00360107421875,0.0,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.0001425999869283,9.100920103022416e-06,6.851145168914984e-06,1.3953488372093025e-06,1.6782285681096022e-08,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.000563236047107,0.0,0.0009481941211964,0.0009491759427177,0.111921825045289,0.33338206912685,3.573124612911501e-05,8.850549712991882e-05,0.000129058319352,1.1666665305555715e-07,1.3541666666666668e-05,6.770833333333334e-06,1.358166352842387e-05,1.3541666666666668e-05,9.9999990000001e-08,0.0001424833333333,0.0001424833333333,0.0,0.0001424833333333,0.0001424833333333,0.0,0.0,0.0,0.0,0.9998558256396548,0.9945919919802868,5.8482952233333336e-05,5.84829522e-05,0.0,0.0004431909750201,0.0017480022830799,0.0007371992844043,5.431547620535714e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017979452056333,0.001009955273385,0.0009481941211964,0.9998558256396548,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,1.3985646686202026e-06,6.851145168914984e-06,1.6782285681096022e-08,1.52587890625e-05,0.00360107421875,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.8280836324256671,3.185322036057845e-05,2.0553435506744956e-05,2.333333333333333e-05,1.769005477020985e-05,0.0121273166800966,0.0,0.0063332611935186,0.0149348290255488,0.3707117255504352,0.0,0.3331609344022067,0.3289506783443144,0.1119211491055578,0.333333356814591,0.063698839890959,0.3242914525363769,0.8266666854444426,1.2499998541666836e-07,0.8266666666666667,0.1183333333333333,0.4432470638917338,0.8266666666666667,1.0833332250000109e-07,0.00121515,0.0002430299999999,0.000692804702352,0.001111425,8.333333333333335e-08,0.0,0.0,0.0,0.0,0.9998558319717392,0.9945921179552312,2.6835723000000004e-08,3.01901885e-08,0.0,0.2917002417405318,0.2376484018466459,0.3969911604734127,0.1575126560267857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2182485323046445,0.0063332611935186,0.3331609344022067,0.9998558319717392,0.0,0.0,0.0,0.0,0.0,0.0,3.185322036057845e-05,2.3387109180815608e-05,2.0553435506744956e-05,1.769005477020985e-05,0.00384521484375,0.00360107421875,4.682590596421564e-06,0.9999998025595728,8.845454545454545e-06,0.0,8.845454545454545e-06,8.845454545454545e-06,0.8266666666666667,0.0,0.8266666666666667,0.8266666666666667
PortScan,0.0175326161593041,2.2499997937500194e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1121048762558319,0.35714285715,2.249999756250027e-07,0.0,2.249999756250027e-07,2.333333061111143e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.02380952381,0.0357142857149999,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDoS,0.0012207217517357,0.0141887570326972,9.100920103022416e-06,1.3702290337829969e-05,2.0155038759689923e-06,1.7699208744217723e-05,0.0008058017727639,0.0,0.0014588242838344,0.0014403288737505,0.369431643625192,0.0,0.5,0.4319889598374279,0.1119240260784952,0.3333340185445565,0.0023648830771376,0.0079774735888235,0.0138693568308196,1.2499998541666836e-07,0.0003170166666666,0.0001585083333333,0.0003179362959286,0.0003170083333333,1.0833332250000109e-07,0.014187975,0.004729325,0.0112539687829646,0.01386925,1.525e-06,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920179163048,5.873239056666667e-07,1.174647811e-06,0.0,0.2906929895245769,0.43551476885426,0.5888717355608906,0.3465733792857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.4266267123652933,0.0014588242838344,0.5,0.9998558260121304,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.020148965784737e-06,1.3702290337829969e-05,1.7699208744217723e-05,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.7180668258438744,2.275230025755604e-05,2.0553435506744956e-05,2.86046511627907e-05,1.769005477020985e-05,0.0148670427074939,0.0,0.0103520415521966,0.0211411931457453,0.3707117255504352,0.0,0.3331609344022067,0.3289506783443144,0.1119211573091871,0.3333333565438022,0.0652788997447858,0.3054235862069877,0.7166666973611079,1.5833331486111325e-07,0.7166666666666667,0.1433333333333333,0.4550669855955134,0.7166666666666667,1.4166665250000146e-07,0.0013627083333333,0.0002725416666666,0.0007388056004555,0.001193425,6.916666666666667e-07,0.0,0.0,0.0,0.0,0.9998558299852028,0.9945921179552312,2.3210468666666672e-08,3.4815703e-08,0.0,0.2917002417405318,0.2757771338345795,0.4221033692100074,0.1780702707142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0064102564102564,0.2560787671452122,0.0103520415521966,0.3331609344022067,0.9998558299852028,0.0,0.0,0.0,0.0,0.0,0.0,2.275230025755604e-05,2.867057570671415e-05,2.0553435506744956e-05,1.769005477020985e-05,0.0041961669921875,0.00360107421875,4.682590596421564e-06,0.9999998025595728,4.3e-06,0.0,4.3e-06,4.3e-06,0.7166666666666667,0.0,0.7166666666666667,0.7166666666666667
DDoS,0.0012207217517357,0.0023514414511178,9.100920103022416e-06,1.3702290337829969e-05,2.0155038759689923e-06,1.7708362718225593e-05,0.0008058017727639,0.0,0.0014588242838344,0.0014403288737505,0.5937019969278033,0.0,0.50025859839669,0.7072288960834895,0.1119387771788422,0.3333374681032033,0.0003919971797836,0.0013534348783259,0.0023442997460341,1.333333177777796e-07,6.2333333333333335e-06,3.1166666666666668e-06,1.4542827411188192e-06,3.841666666666667e-06,2.491666417500025e-06,0.0023513166666666,0.00078377222225,0.0019209655148083,0.0023441916666666,5e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920179163048,3.54408846e-06,7.08817692e-06,0.0,0.4671635777598711,0.4357395120049546,0.8660082723471941,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.4268468689577779,0.0014588242838344,0.50025859839669,0.9998558260121304,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.020148965784737e-06,1.3702290337829969e-05,1.7708362718225593e-05,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.1374837872892347,8.916665849305631e-07,0.0,3.425572584457492e-06,1.5503875968992249e-07,9.153974007870556e-09,8.058017727639001e-05,0.0008602150537634,0.000336651757795,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119575927885849,0.3368794326233333,8.916665700694549e-07,0.0,8.916665700694549e-07,8.999998950000123e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999855824522228,0.9945919512236872,0.00354609929,0.005319148935,0.0013812154696132,0.0002417405318291,0.0009988584474314,0.0004880883750922,2.3809523808035717e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0012842465754524,0.000336651757795,0.0010343935867597,0.999855824522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113364e-07,3.425572584457492e-06,9.153974007870556e-09,0.0156402587890625,1.52587890625e-05,0.0,0.9999997876584084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.013939973722169,2.7302760309067245e-05,2.0553435506744956e-05,0.0001263565891472,1.769005477020985e-05,0.0131345688960515,0.0,0.0391958832362045,0.0223239842693733,0.2224270353302611,0.0,0.3331609344022067,0.2657931968573087,0.1119244879853705,0.3333346285792627,0.0011617637633089,0.0030082815474504,0.0069254909164051,3.916666209722275e-07,0.0139252166666666,0.0023208694441666,0.0036761626582771,0.0069253833333333,1.677499832250017e-05,0.0139395916666666,0.0027879183333333,0.0088511242487562,0.0139264333333333,1.6e-06,0.0,0.0,0.0,0.0,0.999855830978471,0.9945921179552312,1.3948802316666663e-06,1.7934174405e-06,0.0,0.1750201450443191,0.2830693493143437,0.3426297320405327,0.1173285962053571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2612947839264807,0.0391958832362045,0.3331609344022067,0.999855830978471,0.0,0.0,0.0,0.0,0.0,0.0,2.7302760309067245e-05,0.0001266478005472,2.0553435506744956e-05,1.769005477020985e-05,0.4455718994140625,0.00360107421875,2.341295298210782e-05,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDoS,0.0012207217517357,0.0085524075493626,9.100920103022416e-06,1.3702290337829969e-05,2.0155038759689923e-06,1.7708362718225593e-05,0.0008058017727639,0.0,0.0014588242838344,0.0014403288737505,0.5937019969278033,0.0,0.50025859839669,0.7072288960834895,0.1119259584722984,0.3333344701295428,0.0014254915122384,0.0049357190585373,0.0085451740742728,1.666666472222245e-07,6.491666666666667e-06,3.2458333333333333e-06,5.558034615370708e-06,6.016666666666667e-06,5.749999425000058e-07,0.0085519166666666,0.0028506388891666,0.0070101439965435,0.0085450666666666,5e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920179163048,9.74396751e-07,1.948793502e-06,0.0,0.4671635777598711,0.4357395120049546,0.8660082723471941,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.4268468689577779,0.0014588242838344,0.50025859839669,0.9998558260121304,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.020148965784737e-06,1.3702290337829969e-05,1.7708362718225593e-05,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.0109864957656214,7.583332638194509e-07,0.0,3.425572584457492e-06,1.5503875968992249e-07,9.153974007870556e-09,8.058017727639001e-05,0.0008602150537634,0.000336651757795,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119650789462264,0.3376068376066667,7.583332511805645e-07,0.0,7.583332511805645e-07,7.666665772222326e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999855824522228,0.9945919512236872,0.0042735042733333,0.00641025641,0.0013812154696132,0.0002417405318291,0.0009988584474314,0.0004880883750922,2.3809523808035717e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0012842465754524,0.000336651757795,0.0010343935867597,0.999855824522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113364e-07,3.425572584457492e-06,9.153974007870556e-09,0.0156402587890625,1.52587890625e-05,0.0,0.9999997876584084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDoS,0.0012207217517357,0.0010931332331294,9.100920103022416e-06,1.712786292228746e-05,2.0155038759689923e-06,1.7699208744217723e-05,0.0008058017727639,0.0,0.0014588242838344,0.0014403288737505,0.2242703533026113,0.0,0.3999999999999999,0.2693633506234607,0.1119591103884734,0.333343498801745,0.000156254744989,0.0005554656843967,0.0010459082200266,6.833332536111204e-07,4.375833333333334e-05,2.187916666666667e-05,3.698391454797627e-05,4.0316666666666666e-05,3.5416663125000354e-06,0.00109055,0.0002726375,0.0007331990380785,0.0010458,1.3666666666666668e-06,0.0,0.0,0.0,0.0,0.9998558260121304,0.994592036442032,7.624101310000001e-06,1.9060253275e-05,0.0,0.1764705882352941,0.3871242390148598,0.4186200738501672,0.1751434424553571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.3732983733196317,0.0014588242838344,0.3999999999999999,0.9998558260121304,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.020148965784737e-06,1.712786292228746e-05,1.7699208744217723e-05,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.000178991650259,9.100920103022416e-06,2.0553435506744956e-05,2.937984496124031e-05,1.769005477020985e-05,0.0152699435938759,0.0,0.021265169361774,0.0307084103590331,0.2965693804403482,0.0,0.3331609344022067,0.2661499140153456,0.1121602968929674,0.33340321127985,2.246874756588568e-05,5.699839674445004e-05,9.125832344701497e-05,4.916666093055623e-07,9.2075e-05,4.60375e-05,9.152787529817311e-05,9.166666666666668e-05,5.083332825000051e-07,0.0001783666666666,3.5673333333333336e-05,6.799400735675542e-05,9.201666666666666e-05,3.75e-07,0.0,0.0,0.0,0.0,0.9998558270053984,0.9945921179552312,4.658529766666667e-05,0.0001397558930499,0.0,0.2333601933924254,0.3588099315222093,0.3985056415227018,0.1587167380803571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.3417237442073393,0.021265169361774,0.3331609344022067,0.9998558270053984,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.944755607816982e-05,2.0553435506744956e-05,1.769005477020985e-05,0.4455718994140625,0.00360107421875,4.682590596421564e-06,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDoS,0.0012207217517357,0.0870878336836152,3.185322036057845e-05,2.0553435506744956e-05,4.34108527131783e-06,1.7699208744217723e-05,0.0008058017727639,0.0,0.0011782811522825,0.0007938779545429,0.2242703533026113,0.0,0.3333333333333333,0.2145043044539253,0.1119215760917808,0.3333335566075385,0.0066991640175905,0.0261423005183779,0.0662043178278655,1.1666665305555715e-07,0.0829662666666666,0.0118523238083333,0.0351202846436477,0.0662042166666666,9.9999990000001e-08,0.0041575666666666,0.0008315133333333,0.0026121823663688,0.0041186416666666,1.25e-07,0.0,0.0,0.0,0.0,0.9998558291160932,0.9945920549677588,2.551705203333333e-07,2.870668355e-07,0.0,0.1764705882352941,0.2329937214611726,0.3031945191296499,0.0918748141964285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2139738258573607,0.0011782811522825,0.3333333333333333,0.9998558291160932,0.0,0.0,0.0,0.0,0.0,0.0,3.185322036057845e-05,4.351090080151741e-06,2.0553435506744956e-05,1.7699208744217723e-05,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,0.0182452909090909,0.0,0.0182452909090909,0.0182452909090909,0.0662042166666666,0.0,0.0662042166666666,0.0662042166666666
