Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Label
80,915826,3,6,26,11607,8.666666667,1934.5,12702.19452,9.827194249,DDoS
80,6066574,4,0,24,0,6.0,0.0,3.956104384,0.659350731,DDoS
80,912720,3,5,26,11607,8.666666667,2321.4,12745.42028,8.76501008,DDoS
80,6067515,4,0,24,0,6.0,0.0,3.955490839,0.659248473,DDoS
80,446543,3,5,26,11607,8.666666667,2321.4,26051.24255,17.91540792,DDoS
80,6062903,4,0,24,0,6.0,0.0,3.958499748,0.659749958,DDoS
80,14457,3,5,26,11607,8.666666667,2321.4,804662.1014,553.3651518,DDoS
80,37277,3,6,26,11607,8.666666667,1934.5,312069.1043,241.4357379,DDoS
80,6044025,4,0,24,0,6.0,0.0,3.970863787,0.661810631,DDoS
80,36129,3,4,26,11607,8.666666667,2901.75,321985.1089,193.750173,DDoS
80,6033004,6,0,36,0,6.0,0.0,5.967176551,0.994529425,DDoS
80,21958,3,4,26,11601,8.666666667,2900.25,529510.8844,318.7904181,DDoS
80,6037912,5,0,30,0,6.0,0.0,4.968605041,0.82810084,DDoS
80,20840,3,4,26,11601,8.666666667,2900.25,557917.4664,335.8925144,DDoS
80,6033843,5,0,30,0,6.0,0.0,4.971955684,0.828659281,DDoS
80,19373,3,5,26,11601,8.666666667,2320.2,600165.1783,412.9458525,DDoS
80,6036893,4,0,24,0,6.0,0.0,3.975554975,0.662592496,DDoS
80,16816,3,4,26,11601,8.666666667,2900.25,691424.8335,416.2702188,DDoS
80,6036872,4,0,24,0,6.0,0.0,3.975568805,0.662594801,DDoS
80,16392,3,4,26,11601,8.666666667,2900.25,709309.4192,427.0375793,DDoS
80,6033036,5,0,30,0,6.0,0.0,4.97262075,0.828770125,DDoS
80,7357,3,5,26,11601,8.666666667,2320.2,1580399.619,1087.399755,DDoS
80,6028764,5,0,30,0,6.0,0.0,4.976144364,0.829357394,DDoS
80,6110,3,6,26,11601,8.666666667,1933.5,1902945.99,1472.99509,DDoS
80,6023754,4,0,24,0,6.0,0.0,3.984226447,0.664037741,DDoS
80,4948,3,6,26,11601,8.666666667,1933.5,2349838.319,1818.916734,DDoS
80,6029868,5,0,30,0,6.0,0.0,4.975233289,0.829205548,DDoS
80,840069,3,6,26,11601,8.666666667,1933.5,13840.52977,10.71340568,DDoS
80,5183903,4,0,24,0,6.0,0.0,4.629716258,0.771619376,DDoS
80,839391,3,6,26,11607,8.666666667,1934.5,13858.8572,10.72205921,DDoS
80,5181899,5,0,30,0,6.0,0.0,5.78938339,0.964897232,DDoS
80,869285,3,6,26,11607,8.666666667,1934.5,13382.26243,10.35333636,DDoS
80,5158948,4,0,24,0,6.0,0.0,4.652111244,0.775351874,DDoS
80,859302,3,6,26,11607,8.666666667,1934.5,13537.73179,10.47361696,DDoS
80,5167366,4,0,24,0,6.0,0.0,4.64453263,0.774088772,DDoS
80,901576,3,6,26,11607,8.666666667,1934.5,12902.96104,9.982519499,DDoS
80,5122415,4,0,24,0,6.0,0.0,4.685290044,0.780881674,DDoS
80,901656,3,6,26,11607,8.666666667,1934.5,12901.81621,9.981633794,DDoS
80,5121655,4,0,24,0,6.0,0.0,4.685985292,0.780997549,DDoS
80,900927,3,5,26,11607,8.666666667,2321.4,12912.25593,8.879742754,DDoS
80,5120676,4,0,24,0,6.0,0.0,4.686881185,0.781146864,DDoS
80,899992,3,5,26,11607,8.666666667,2321.4,12925.67045,8.888967902,DDoS
80,5116470,4,0,24,0,6.0,0.0,4.690734041,0.781789007,DDoS
80,898313,3,5,26,11607,8.666666667,2321.4,12949.82929,8.905581907,DDoS
80,5114543,4,0,24,0,6.0,0.0,4.692501363,0.782083561,DDoS
80,500999,3,6,26,11607,8.666666667,1934.5,23219.60722,17.96410771,DDoS
80,5035810,4,0,24,0,6.0,0.0,4.765866862,0.794311144,DDoS
80,137228,3,6,26,11607,8.666666667,1934.5,84771.32947,65.58428309,DDoS
80,5035408,4,0,24,0,6.0,0.0,4.766247343,0.794374557,DDoS
80,139720,3,5,26,11607,8.666666667,2321.4,83259.37589,57.25737189,DDoS
80,5030796,4,0,24,0,6.0,0.0,4.770616817,0.795102803,DDoS
80,136196,3,6,26,11607,8.666666667,1934.5,85413.66854,66.08123587,DDoS
80,5012236,4,0,24,0,6.0,0.0,4.788282116,0.798047019,DDoS
80,132606,3,6,26,11607,8.666666667,1934.5,87726.04558,67.87023212,DDoS
80,5010694,4,0,24,0,6.0,0.0,4.789755671,0.798292612,DDoS
80,108736,3,7,26,11607,8.666666667,1658.142857,106983.8876,91.96586227,DDoS
80,5001567,4,0,24,0,6.0,0.0,4.798496151,0.799749359,DDoS
80,107698,3,6,26,11607,8.666666667,1934.5,108015.0049,83.56701146,DDoS
80,5002523,4,0,24,0,6.0,0.0,4.797579142,0.799596524,DDoS
80,110346,3,6,26,11607,8.666666667,1934.5,105422.9424,81.56163341,DDoS
80,4999085,4,0,24,0,6.0,0.0,4.800878561,0.800146427,DDoS
80,109533,3,6,26,11607,8.666666667,1934.5,106205.4358,82.16701816,DDoS
80,4997053,4,0,24,0,6.0,0.0,4.802830788,0.800471798,DDoS
80,111384,3,6,26,11607,8.666666667,1934.5,104440.4941,80.80155139,DDoS
80,4994455,5,0,30,0,6.0,0.0,6.006661387,1.001110231,DDoS
80,1878,3,6,382,11595,127.3333333,1932.5,6377529.286,4792.332268,DoS Hulk
80,1550,3,6,372,11595,124.0,1932.5,7720645.161,5806.451613,DoS Hulk
80,497,4,0,0,0,0.0,0.0,0.0,8048.289738,DoS Hulk
80,1893,3,7,348,11595,116.0,1656.428571,6309033.281,5282.62018,DoS Hulk
80,1942,3,6,351,11595,117.0,1932.5,6151390.319,4634.397528,DoS Hulk
80,3720,3,6,349,11595,116.3333333,1932.5,3210752.688,2419.354839,DoS Hulk
80,1381,3,4,372,11595,124.0,2898.75,8665459.812,5068.790731,DoS Hulk
80,4357,3,6,326,11595,108.6666667,1932.5,2736056.92,2065.641496,DoS Hulk
80,684,2,0,0,0,0.0,0.0,0.0,2923.976608,DoS Hulk
80,2791,3,5,306,11595,102.0,2319.0,4264063.06,2866.356145,DoS Hulk
80,4053,3,6,353,11595,117.6666667,1932.5,2947939.798,2220.57735,DoS Hulk
80,2758,3,5,382,11595,127.3333333,2319.0,4342639.594,2900.652647,DoS Hulk
80,3385,3,4,348,11595,116.0,2898.75,3528212.703,2067.946824,DoS Hulk
80,4520,3,5,371,11595,123.6666667,2319.0,2647345.133,1769.911504,DoS Hulk
80,4625,3,5,358,11595,119.3333333,2319.0,2584432.432,1729.72973,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,2934,3,6,324,11595,108.0,1932.5,4062372.188,3067.484663,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,5,2,0,0,0,0.0,0.0,0.0,400000.0,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,7464,3,6,318,11595,106.0,1932.5,1596061.093,1205.787781,DoS Hulk
80,9688,3,7,326,11595,108.6666667,1656.428571,1230491.329,1032.204789,DoS Hulk
80,8893,3,6,358,11595,119.3333333,1932.5,1344090.858,1012.031935,DoS Hulk
80,9877,3,5,335,11595,111.6666667,2319.0,1207856.637,809.9625392,DoS Hulk
80,9870,3,6,349,11595,116.3333333,1932.5,1210131.712,911.8541033,DoS Hulk
80,7957,3,7,347,11595,115.6666667,1656.428571,1500816.891,1256.755058,DoS Hulk
80,6776,3,4,345,11595,115.0,2898.75,1762101.535,1033.057851,DoS Hulk
80,9991,3,5,354,11595,118.0,2319.0,1195976.379,800.7206486,DoS Hulk
80,8596,3,6,325,11595,108.3333333,1932.5,1386691.484,1046.998604,DoS Hulk
80,7505,3,5,306,11595,102.0,2319.0,1585742.838,1065.956029,DoS Hulk
80,984,2,0,0,0,0.0,0.0,0.0,2032.520325,DoS Hulk
80,7434,3,6,353,11595,117.6666667,1932.5,1607210.116,1210.653753,DoS Hulk
80,8604,3,6,358,11595,119.3333333,1932.5,1389237.564,1046.025105,DoS Hulk
80,8435,3,5,375,11595,125.0,2319.0,1419087.137,948.4291642,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,992,2,0,0,0,0.0,0.0,0.0,2016.129032,DoS Hulk
80,10583,3,6,351,11595,117.0,1932.5,1128791.458,850.4204857,DoS Hulk
80,10559,3,5,303,11595,101.0,2319.0,1126811.251,757.6475045,DoS Hulk
80,12402,3,4,340,11595,113.3333333,2898.75,962344.7831,564.4250927,DoS Hulk
80,15550,3,5,351,11595,117.0,2319.0,768231.5113,514.4694534,DoS Hulk
80,11570,3,6,313,11595,104.3333333,1932.5,1029213.483,777.8738116,DoS Hulk
80,13305,2,2,12,0,6.0,0.0,901.9165727,300.6388576,DoS Hulk
80,14625,3,6,362,11595,120.6666667,1932.5,817572.6496,615.3846154,DoS Hulk
80,14511,3,5,369,11595,123.0,2319.0,824477.9822,551.3059059,DoS Hulk
80,16683,3,6,371,11595,123.6666667,1932.5,717257.0881,539.4713181,DoS Hulk
80,15455,3,6,342,11595,114.0,1932.5,772371.4008,582.3358137,DoS Hulk
80,17499,3,6,324,11595,108.0,1932.5,681124.6357,514.3151037,DoS Hulk
80,16414,3,6,316,11595,105.3333333,1932.5,725661.0211,548.3124162,DoS Hulk
80,17571,3,6,318,11595,106.0,1932.5,677992.1461,512.2076148,DoS Hulk
80,17501,3,6,316,11595,105.3333333,1932.5,680589.6806,514.2563282,DoS Hulk
80,17553,3,6,358,11595,119.3333333,1932.5,680966.2166,512.7328662,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,18592,3,6,325,11595,108.3333333,1932.5,641135.9725,484.0791738,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,20609,3,6,371,11595,123.6666667,1932.5,580620.1174,436.7024116,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,20592,3,6,312,11595,104.0,1932.5,578234.2657,437.0629371,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,23295,3,7,360,11595,120.0,1656.428571,513200.2576,429.2766688,DoS Hulk
80,20495,3,5,335,11595,111.6666667,2319.0,582093.1935,390.3391071,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,23302,3,4,316,11595,105.3333333,2898.75,511157.8405,300.4033988,DoS Hulk
80,27734,3,7,301,11595,100.3333333,1656.428571,428931.9968,360.5682556,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,28159,3,8,411,11595,137.0,1449.375,426364.5726,390.6388721,DoS Hulk
80,30095,3,5,314,11595,104.6666667,2319.0,395713.5737,265.8248879,DoS Hulk
80,27448,3,5,379,11595,126.3333333,2319.0,436243.0778,291.4602157,DoS Hulk
80,28162,3,4,339,11595,113.0,2898.75,423762.5169,248.5618919,DoS Hulk
80,2,2,0,0,0,0.0,0.0,0.0,1000000.0,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,33325,3,7,294,11595,98.0,1656.428571,356759.1898,300.0750188,DoS Hulk
80,33062,3,7,354,11595,118.0,1656.428571,361411.8928,302.462041,DoS Hulk
80,33923,3,7,364,11595,121.3333333,1656.428571,352533.6792,294.7852489,DoS Hulk
80,32285,3,4,357,11595,119.0,2898.75,370202.8806,216.8189562,DoS Hulk
80,33328,3,6,373,11595,124.3333333,1932.5,359097.4556,270.0432069,DoS Hulk
80,34133,3,5,347,11595,115.6666667,2319.0,349866.6979,234.3772888,DoS Hulk
80,33658,3,6,345,11595,115.0,1932.5,354744.7858,267.3955672,DoS Hulk
80,33492,3,5,320,11595,106.6666667,2319.0,355756.5986,238.8630121,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,32893,3,6,367,11595,122.3333333,1932.5,363664.0015,273.6144468,DoS Hulk
80,35950,3,6,412,11595,137.3333333,1932.5,333991.6551,250.3477051,DoS Hulk
80,35912,3,7,324,11595,108.0,1656.428571,331894.6313,278.458454,DoS Hulk
80,35873,3,6,353,11595,117.6666667,1932.5,333063.8642,250.8850668,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,35839,3,6,371,11595,123.6666667,1932.5,333882.0838,251.1230782,DoS Hulk
80,38860,3,7,306,11595,102.0,1656.428571,306253.2167,257.3340196,DoS Hulk
80,38612,3,7,325,11595,108.3333333,1656.428571,308712.3174,258.9868435,DoS Hulk
80,935,2,0,0,0,0.0,0.0,0.0,2139.037433,DoS Hulk
80,36868,3,6,397,11595,132.3333333,1932.5,325268.5256,244.1141369,DoS Hulk
80,40164,3,6,324,11595,108.0,1932.5,296758.291,224.0812668,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,40467,3,5,390,11595,130.0,2319.0,296167.2474,197.6919465,DoS Hulk
80,40213,3,7,375,11595,125.0,1656.428571,297664.9342,248.6758014,DoS Hulk
80,40688,3,6,357,11595,119.0,1932.5,293747.5423,221.1954385,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,41756,3,6,370,11595,123.3333333,1932.5,286545.6461,215.5378868,DoS Hulk
80,41529,3,5,349,11595,116.3333333,2319.0,287606.2511,192.6364709,DoS Hulk
80,42800,3,6,364,11595,121.3333333,1932.5,279415.8879,210.2803738,DoS Hulk
80,42558,3,5,303,11595,101.0,2319.0,279571.4084,187.9787584,DoS Hulk
80,45652,3,6,336,11595,112.0,1932.5,261346.7099,197.1436082,DoS Hulk
80,44731,3,5,351,11595,117.0,2319.0,267063.1106,178.8468847,DoS Hulk
80,45580,3,6,373,11595,124.3333333,1932.5,262571.3032,197.4550241,DoS Hulk
80,45764,3,5,366,11595,122.0,2319.0,261362.6431,174.8098942,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,46713,3,6,311,11595,103.6666667,1932.5,254875.5165,192.6658532,DoS Hulk
80,48253,3,7,365,11595,121.6666667,1656.428571,247860.2367,207.2410006,DoS Hulk
80,48064,3,7,340,11595,113.3333333,1656.428571,248314.747,208.0559254,DoS Hulk
80,49916,3,7,350,11595,116.6666667,1656.428571,239302.0274,200.3365654,DoS Hulk
80,5,2,0,0,0,0.0,0.0,0.0,400000.0,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,47923,3,6,367,11595,122.3333333,1932.5,249608.7474,187.8012645,DoS Hulk
80,49830,3,6,369,11595,123.0,1932.5,240096.3275,180.6140879,DoS Hulk
80,50797,3,7,408,11595,136.0,1656.428571,236293.4819,196.8620194,DoS Hulk
80,50561,3,5,323,11595,107.6666667,2319.0,235715.2746,158.2247187,DoS Hulk
80,51690,3,5,313,11595,104.3333333,2319.0,230373.3798,154.7688141,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,51544,3,6,352,11595,117.3333333,1932.5,231782.5547,174.6081018,DoS Hulk
80,55554,3,7,364,11595,121.3333333,1656.428571,215268.0275,180.0050401,DoS Hulk
80,55298,3,7,362,11595,120.6666667,1656.428571,216228.435,180.8383667,DoS Hulk
80,54715,3,6,374,11595,124.6666667,1932.5,218751.7134,164.4887142,DoS Hulk
80,52581,3,4,373,11595,124.3333333,2898.75,227610.7339,133.1279359,DoS Hulk
80,56549,3,8,331,11595,110.3333333,1449.375,210896.7444,194.5215654,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,57772,3,4,342,11595,114.0,2898.75,206622.5853,121.1659628,DoS Hulk
80,57677,3,7,361,11595,120.3333333,1656.428571,207292.3349,173.3793367,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,55657,3,6,372,11595,124.0,1932.5,215013.3856,161.7047272,DoS Hulk
80,57602,3,6,317,11595,105.6666667,1932.5,206798.3751,156.2445748,DoS Hulk
80,55594,3,6,353,11595,117.6666667,1932.5,214915.2786,161.8879735,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,59548,3,7,332,11595,110.6666667,1656.428571,200292.2012,167.9317525,DoS Hulk
80,60691,3,6,356,11595,118.6666667,1932.5,196915.5229,148.2921685,DoS Hulk
80,60550,3,6,412,11595,137.3333333,1932.5,198298.9265,148.6374897,DoS Hulk
80,61606,3,6,344,11595,114.6666667,1932.5,193796.0588,146.0896666,DoS Hulk
80,59588,3,6,396,11595,132.0,1932.5,201231.7916,151.0371216,DoS Hulk
80,61425,3,4,360,11595,120.0,2898.75,194627.5946,113.960114,DoS Hulk
80,65768,3,6,308,11595,102.6666667,1932.5,180984.6734,136.8446661,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,67631,3,6,316,11595,105.3333333,1932.5,176117.4609,133.0750691,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,68579,3,6,356,11595,118.6666667,1932.5,174266.1748,131.2355094,DoS Hulk
80,71630,3,5,320,11595,106.6666667,2319.0,166340.9186,111.6850482,DoS Hulk
80,65661,3,6,325,11595,108.3333333,1932.5,181538.5084,137.0676657,DoS Hulk
80,67570,3,6,357,11595,119.0,1932.5,176883.2322,133.195205,DoS Hulk
80,67701,3,6,371,11595,123.6666667,1932.5,176747.7585,132.9374751,DoS Hulk
80,66492,3,6,319,11595,106.3333333,1932.5,179179.4502,135.3546291,DoS Hulk
80,67651,3,6,312,11595,104.0,1932.5,176006.2675,133.0357275,DoS Hulk
80,68495,3,6,343,11595,114.3333333,1932.5,174290.0942,131.3964523,DoS Hulk
80,67732,3,6,360,11595,120.0,1932.5,176504.4587,132.8766314,DoS Hulk
80,68615,3,6,316,11595,105.3333333,1932.5,173591.7802,131.1666545,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,5,2,0,0,0,0.0,0.0,0.0,400000.0,DoS Hulk
80,70659,3,6,333,11595,111.0,1932.5,168810.7672,127.3723093,DoS Hulk
80,70572,3,6,341,11595,113.6666667,1932.5,169132.2337,127.5293317,DoS Hulk
80,74684,3,6,319,11595,106.3333333,1932.5,159525.4673,120.5077393,DoS Hulk
80,72616,3,6,321,11595,107.0,1932.5,164096.067,123.9396276,DoS Hulk
80,71529,3,6,324,11595,108.0,1932.5,166631.7158,125.8230927,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,73579,3,6,365,11595,121.6666667,1932.5,162546.3787,122.3175091,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,74677,3,5,411,11595,137.0,2319.0,160772.3931,107.1280314,DoS Hulk
80,75590,3,6,314,11595,104.6666667,1932.5,157547.2946,119.0633682,DoS Hulk
80,75486,3,6,370,11595,123.3333333,1932.5,158506.2131,119.2274064,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,78696,3,6,339,11595,113.0,1932.5,151646.8435,114.3641354,DoS Hulk
80,76600,3,6,338,11595,112.6666667,1932.5,155783.2898,117.4934726,DoS Hulk
80,79620,3,6,379,11595,126.3333333,1932.5,150389.3494,113.0369254,DoS Hulk
80,78560,3,6,361,11595,120.3333333,1932.5,152189.4094,114.5621181,DoS Hulk
80,81472,3,7,358,11595,119.3333333,1656.428571,146712.9811,122.7415554,DoS Hulk
80,80444,3,6,315,11595,105.0,1932.5,148053.3042,111.8790712,DoS Hulk
80,80599,3,6,376,11595,125.3333333,1932.5,148525.4159,111.6639164,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,81543,3,6,358,11595,119.3333333,1932.5,146585.2372,110.3712152,DoS Hulk
80,80554,3,6,352,11595,117.3333333,1932.5,148310.4501,111.7262954,DoS Hulk
80,81561,3,6,364,11595,121.3333333,1932.5,146626.4514,110.346857,DoS Hulk
80,83504,3,6,312,11595,104.0,1932.5,142591.9716,107.7792681,DoS Hulk
80,85496,3,6,353,11595,117.6666667,1932.5,139749.228,105.2680827,DoS Hulk
80,82544,3,6,414,11595,138.0,1932.5,145486.0438,109.0327583,DoS Hulk
80,86635,3,5,327,11595,109.0,2319.0,137611.8197,92.34143245,DoS Hulk
80,86645,3,7,321,11595,107.0,1656.428571,137526.6894,115.4134688,DoS Hulk
80,88673,3,6,337,11595,112.3333333,1932.5,134561.817,101.4965096,DoS Hulk
80,89554,3,6,373,11595,124.3333333,1932.5,133640.0384,100.4980235,DoS Hulk
80,90576,3,6,294,11595,98.0,1932.5,131259.9364,99.36406995,DoS Hulk
80,4,2,0,0,0,0.0,0.0,0.0,500000.0,DoS Hulk
80,89511,3,6,373,11595,124.3333333,1932.5,133704.2375,100.5463016,DoS Hulk
80,87531,3,6,320,11595,106.6666667,1932.5,136123.2021,102.8207149,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,92643,3,6,412,11595,137.3333333,1932.5,129605.043,97.14711311,DoS Hulk
80,91489,3,5,373,11595,124.3333333,2319.0,130813.5404,87.44220617,DoS Hulk
80,93437,3,6,341,11595,113.6666667,1932.5,127743.8274,96.32158567,DoS Hulk
80,92549,3,6,355,11595,118.3333333,1932.5,129120.7901,97.24578331,DoS Hulk
80,94582,3,6,367,11595,122.3333333,1932.5,126472.2675,95.15552642,DoS Hulk
80,93462,3,5,357,11595,119.0,2319.0,127880.85,85.59628512,DoS Hulk
80,94592,3,6,357,11595,119.0,1932.5,126353.18,95.14546685,DoS Hulk
80,3,2,0,0,0,0.0,0.0,0.0,666666.6667,DoS Hulk
80,95468,3,5,324,11595,108.0,2319.0,124848.1166,83.79771232,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,1,2,0,0,0,0.0,0.0,0.0,2000000.0,DoS Hulk
80,95547,3,5,379,11595,126.3333333,2319.0,125320.5229,83.72842685,DoS Hulk
80,5008837,4,5,341,3525,85.25,705.0,771.8358573,1.796824293,DoS GoldenEye
80,5008159,7,5,417,11632,59.57142857,2326.4,2405.874095,2.39609006,DoS GoldenEye
80,5004971,7,6,381,11632,54.42857143,1938.666667,2400.213708,2.597417647,DoS GoldenEye
80,5004703,7,5,414,11632,59.14285714,2326.4,2406.936036,2.397744681,DoS GoldenEye
80,5005677,8,6,325,11632,40.625,1938.666667,2388.687884,2.796824485,DoS GoldenEye
80,5005163,8,5,537,11632,67.125,2326.4,2431.289451,2.597318009,DoS GoldenEye
80,5006562,8,6,308,11632,38.5,1938.666667,2384.870096,2.796330096,DoS GoldenEye
80,5007321,8,6,411,11632,51.375,1938.666667,2405.078484,2.795906234,DoS GoldenEye
80,5020607,8,6,279,11632,34.875,1938.666667,2372.422299,2.788507445,DoS GoldenEye
80,5020047,5,4,442,3525,88.4,881.25,790.2316452,1.7928119,DoS GoldenEye
80,6548353,8,6,437,11632,54.625,1938.666667,1843.058858,2.137942167,DoS GoldenEye
80,6550473,7,6,219,11632,31.28571429,1938.666667,1809.182329,1.98458951,DoS GoldenEye
80,7554300,8,6,429,11632,53.625,1938.666667,1596.574137,1.853249143,DoS GoldenEye
80,8557778,8,5,389,11632,48.625,2326.4,1404.687058,1.519085912,DoS GoldenEye
80,7552169,7,6,469,11632,67.0,1938.666667,1602.321134,1.721359784,DoS GoldenEye
80,7551982,7,6,493,11632,70.42857143,1938.666667,1605.538784,1.721402408,DoS GoldenEye
80,8565433,5,4,372,3525,74.4,881.25,454.9682427,1.050734972,DoS GoldenEye
80,8564960,5,4,317,3525,63.4,881.25,448.5718556,1.050792998,DoS GoldenEye
80,8572103,8,6,348,11632,43.5,1938.666667,1397.556702,1.633204827,DoS GoldenEye
80,8564320,5,5,414,3525,82.8,705.0,459.9314365,1.167635025,DoS GoldenEye
80,8562014,5,4,311,3525,62.2,881.25,448.0254295,1.051154553,DoS GoldenEye
80,8561939,5,4,441,3525,88.2,881.25,463.2128306,1.051163761,DoS GoldenEye
80,8565456,8,5,282,11632,35.25,2326.4,1390.935871,1.517724217,DoS GoldenEye
80,9571989,8,6,426,11632,53.25,1938.666667,1259.717286,1.462600929,DoS GoldenEye
80,9578506,8,6,388,11632,48.5,1938.666667,1254.892986,1.461605808,DoS GoldenEye
80,9577980,7,5,558,11632,79.71428571,2326.4,1272.710947,1.252873779,DoS GoldenEye
80,9579402,8,5,349,11632,43.625,2326.4,1250.704376,1.357078448,DoS GoldenEye
80,9568775,8,6,301,11632,37.625,1938.666667,1247.077081,1.463092193,DoS GoldenEye
80,9568668,8,6,349,11632,43.625,1938.666667,1252.107399,1.463108554,DoS GoldenEye
80,9572953,8,5,395,11632,49.375,2326.4,1256.352141,1.35799267,DoS GoldenEye
80,9586289,5,5,395,3525,79.0,705.0,408.917361,1.043156533,DoS GoldenEye
80,9590647,8,6,403,11632,50.375,1938.666667,1254.868415,1.459755531,DoS GoldenEye
80,9590810,5,4,386,3525,77.2,881.25,407.7862037,0.938398321,DoS GoldenEye
80,9590890,4,5,353,3525,88.25,705.0,404.3420371,0.938390493,DoS GoldenEye
80,9579796,5,4,390,3525,78.0,881.25,408.6725855,0.939477208,DoS GoldenEye
80,9585698,7,5,498,11632,71.14285714,2326.4,1265.426889,1.251865018,DoS GoldenEye
80,9585314,8,5,650,11632,81.25,2326.4,1281.335176,1.356241434,DoS GoldenEye
80,9586801,8,6,369,11632,46.125,1938.666667,1251.825296,1.46034115,DoS GoldenEye
80,9591329,8,5,322,11632,40.25,2326.4,1246.334059,1.355390895,DoS GoldenEye
80,10596319,8,6,613,11632,76.625,1938.666667,1155.589974,1.321213527,DoS GoldenEye
80,10601874,5,4,548,3525,109.6,881.25,384.1773634,0.848906524,DoS GoldenEye
80,10611772,9,5,262,11632,29.11111111,2326.4,1120.830715,1.319289559,DoS GoldenEye
80,10611921,9,4,602,11632,66.88888889,2908.0,1152.854417,1.22503739,DoS GoldenEye
80,10611231,8,4,250,11632,31.25,2908.0,1119.756982,1.130877275,DoS GoldenEye
80,10612521,8,5,225,11632,28.125,2326.4,1117.265163,1.22496813,DoS GoldenEye
80,10601400,7,5,351,11632,50.14285714,2326.4,1130.32241,1.131925972,DoS GoldenEye
80,10601418,7,4,527,11632,75.28571429,2908.0,1146.922044,1.037597046,DoS GoldenEye
80,10606432,4,4,472,3525,118.0,881.25,376.8468039,0.754259302,DoS GoldenEye
80,10606345,8,4,313,11632,39.125,2908.0,1126.212659,1.131398234,DoS GoldenEye
80,10618075,5,4,434,3525,86.8,881.25,372.8547783,0.847611267,DoS GoldenEye
80,10618249,8,5,363,11632,45.375,2326.4,1129.658948,1.224307322,DoS GoldenEye
80,10618295,8,6,246,11632,30.75,1938.666667,1118.635336,1.318479097,DoS GoldenEye
80,10623256,9,6,349,11632,38.77777778,1938.666667,1127.808649,1.411996473,DoS GoldenEye
80,10612893,4,4,317,3525,79.25,881.25,362.0125069,0.753800118,DoS GoldenEye
80,10612952,9,5,542,11632,60.22222222,2326.4,1147.088953,1.319142874,DoS GoldenEye
80,10612670,5,4,299,3525,59.8,881.25,360.3240278,0.848042952,DoS GoldenEye
80,10612452,5,4,499,3525,99.8,881.25,379.1772156,0.848060373,DoS GoldenEye
